task_id,status,confidence,review_reason,person_id,image_id,split,redacted_image_uri,family,category,occasion,formality,aesthetic_tags,color_mood,layering,fit,silhouette,color_family,pattern,style_item_id
auto_style_002422,auto_labeled,0.95,fit_unknown,p_fb90a1895e0d,p_fb90a1895e0d_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_fb90a1895e0d_04.jpg,outerwear,coat,casual,casual,casual_basic,colorful,light_layering,unknown,tailored,multi,solid,style_outerwear|coat|casual|unknown|multi|casual_basic
auto_style_002423,auto_labeled,0.87,fit_unknown|silhouette_unknown,p_454b75dea71e,p_454b75dea71e_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_454b75dea71e_06.jpg,top,hoodie,casual,casual,casual_basic|streetwear,colorful,single_layer,unknown,unknown,multi,solid,style_top|hoodie|casual|unknown|multi|casual_basic+streetwear
auto_style_002424,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_973332bc1b8b,p_973332bc1b8b_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_973332bc1b8b_09.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_002425,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_e6299cb97c15,p_e6299cb97c15_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_e6299cb97c15_05.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,pink,solid,style_top|tank|casual|unknown|pink|casual_basic
auto_style_002426,auto_labeled,0.87,fit_unknown|silhouette_unknown,p_421e2090e31c,p_421e2090e31c_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_421e2090e31c_06.jpg,bottom,shorts,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,beige,solid,style_bottom|shorts|casual|unknown|beige|casual_basic
auto_style_002427,auto_labeled,0.87,fit_unknown|silhouette_unknown,p_314a9c804037,p_314a9c804037_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_314a9c804037_07.jpg,bottom,shorts,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,white,solid,style_bottom|shorts|casual|unknown|white|casual_basic
auto_style_002428,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_26636483d25f,p_26636483d25f_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_26636483d25f_10.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_002429,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_8b203d35ef89,p_8b203d35ef89_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_8b203d35ef89_02.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_002430,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_f3a4bed3001a,p_f3a4bed3001a_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_f3a4bed3001a_05.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_002431,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_f179b432a8e9,p_f179b432a8e9_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_f179b432a8e9_07.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,blue,solid,style_dress_jumpsuit|midi_dress|casual|unknown|blue|classic+romantic
auto_style_002432,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_972be3accdf3,p_972be3accdf3_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_972be3accdf3_05.jpg,top,sweater,casual,casual,casual_basic|soft,colorful,single_layer,unknown,unknown,multi,solid,style_top|sweater|casual|unknown|multi|casual_basic+soft
auto_style_002433,auto_labeled,0.95,fit_unknown,p_6cd838a9a96e,p_6cd838a9a96e_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_6cd838a9a96e_07.jpg,bottom,skirt,casual,casual,casual_basic,colorful,single_layer,unknown,a_line,multi,solid,style_bottom|skirt|casual|unknown|multi|casual_basic
auto_style_002434,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_68eb8d6690c5,p_68eb8d6690c5_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_68eb8d6690c5_07.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_002435,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_439e55f4b036,p_439e55f4b036_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_439e55f4b036_03.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,pink,solid,style_top|sweater|casual|unknown|pink|casual_basic+soft
auto_style_002436,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_ed8cbb84b173,p_ed8cbb84b173_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_ed8cbb84b173_09.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,yellow,solid,style_top|tank|casual|unknown|yellow|casual_basic
auto_style_002437,auto_labeled,0.95,fit_unknown,p_47948d2e11a2,p_47948d2e11a2_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_47948d2e11a2_07.jpg,outerwear,coat,casual,casual,casual_basic,colorful,light_layering,unknown,tailored,multi,solid,style_outerwear|coat|casual|unknown|multi|casual_basic
auto_style_002438,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_330d9056eed4,p_330d9056eed4_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_330d9056eed4_07.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,blue,solid,style_top|sweater|casual|unknown|blue|casual_basic+soft
auto_style_002439,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_1ddf6a794919,p_1ddf6a794919_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_1ddf6a794919_05.jpg,top,blouse,casual,casual,classic|minimal,neutral,single_layer,unknown,unknown,beige,solid,style_top|blouse|casual|unknown|beige|classic+minimal
auto_style_002440,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_909146cb5dab,p_909146cb5dab_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_909146cb5dab_07.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,blue,solid,style_top|tank|casual|unknown|blue|casual_basic
auto_style_002441,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_207a19789a31,p_207a19789a31_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_207a19789a31_07.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_002442,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_74982965cd4b,p_74982965cd4b_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_74982965cd4b_04.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,blue,solid,style_top|tank|casual|unknown|blue|casual_basic
auto_style_002443,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_1945bdac02c0,p_1945bdac02c0_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_1945bdac02c0_06.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,white,solid,style_top|tank|casual|unknown|white|casual_basic
auto_style_002444,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_209304e68c5b,p_209304e68c5b_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_209304e68c5b_16.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,beige,solid,style_top|tank|casual|unknown|beige|casual_basic
auto_style_002445,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_0a958573046b,p_0a958573046b_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_0a958573046b_05.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,unknown,unknown,black,solid,style_dress_jumpsuit|midi_dress|casual|unknown|black|classic+romantic
auto_style_002446,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_6cd3ae226094,p_6cd3ae226094_19,train,redacted/deepfashion_with_masks_balanced_10_20/p_6cd3ae226094_19.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_002447,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_fb3d98bc99da,p_fb3d98bc99da_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_fb3d98bc99da_03.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_002448,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_3edf7e4932d1,p_3edf7e4932d1_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_3edf7e4932d1_05.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,black,solid,style_top|tank|casual|unknown|black|casual_basic
auto_style_002449,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_5437c4377c7b,p_5437c4377c7b_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_5437c4377c7b_06.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_002450,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_84fbc9a96964,p_84fbc9a96964_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_84fbc9a96964_05.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_002451,auto_labeled,0.95,fit_unknown,p_44c1932bc87f,p_44c1932bc87f_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_44c1932bc87f_05.jpg,outerwear,coat,casual,casual,casual_basic,colorful,light_layering,unknown,tailored,multi,solid,style_outerwear|coat|casual|unknown|multi|casual_basic
auto_style_002452,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_3c08aacbff96,p_3c08aacbff96_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_3c08aacbff96_09.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_002453,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_180ecdc7bdc3,p_180ecdc7bdc3_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_180ecdc7bdc3_06.jpg,top,blouse,casual,casual,classic|minimal,neutral,single_layer,unknown,unknown,black,solid,style_top|blouse|casual|unknown|black|classic+minimal
auto_style_002454,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_cc0f41c45f05,p_cc0f41c45f05_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_cc0f41c45f05_06.jpg,top,blouse,casual,casual,classic|minimal,neutral,single_layer,unknown,unknown,beige,solid,style_top|blouse|casual|unknown|beige|classic+minimal
auto_style_002455,auto_labeled,0.87,fit_unknown|silhouette_unknown,p_8d375c932ae9,p_8d375c932ae9_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_8d375c932ae9_05.jpg,top,cardigan,casual,casual,casual_basic|soft,colorful,light_layering,unknown,unknown,multi,solid,style_top|cardigan|casual|unknown|multi|casual_basic+soft
auto_style_002456,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_58f0e836563a,p_58f0e836563a_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_58f0e836563a_06.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,yellow,solid,style_top|tank|casual|unknown|yellow|casual_basic
auto_style_002457,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_0556fbe5d33c,p_0556fbe5d33c_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_0556fbe5d33c_12.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,beige,solid,style_top|tank|casual|unknown|beige|casual_basic
auto_style_002458,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_0a958573046b,p_0a958573046b_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_0a958573046b_06.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,unknown,unknown,white,solid,style_dress_jumpsuit|midi_dress|casual|unknown|white|classic+romantic
auto_style_002459,auto_labeled,0.82,color_mood_unknown|fit_unknown,p_6cd838a9a96e,p_6cd838a9a96e_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_6cd838a9a96e_08.jpg,bottom,skirt,casual,casual,casual_basic,unknown,single_layer,unknown,a_line,red,solid,style_bottom|skirt|casual|unknown|red|casual_basic
auto_style_002460,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_2080c5824516,p_2080c5824516_14,train,redacted/deepfashion_with_masks_balanced_10_20/p_2080c5824516_14.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,blue,solid,style_top|tank|casual|unknown|blue|casual_basic
auto_style_002461,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_36641af2ec53,p_36641af2ec53_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_36641af2ec53_06.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_002462,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_80ee2e4e4b4c,p_80ee2e4e4b4c_18,train,redacted/deepfashion_with_masks_balanced_10_20/p_80ee2e4e4b4c_18.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,purple,solid,style_dress_jumpsuit|midi_dress|casual|unknown|purple|classic+romantic
auto_style_002463,auto_labeled,0.74,color_mood_unknown|fit_unknown|silhouette_unknown,p_ffe96e3b1a3f,p_ffe96e3b1a3f_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_ffe96e3b1a3f_03.jpg,top,cardigan,casual,casual,casual_basic|soft,unknown,light_layering,unknown,unknown,blue,solid,style_top|cardigan|casual|unknown|blue|casual_basic+soft
auto_style_002464,needs_review,0.66,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_5686e66fcf77,p_5686e66fcf77_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_5686e66fcf77_04.jpg,top,cardigan,casual,casual,casual_basic|soft,unknown,light_layering,unknown,unknown,unknown,solid,style_top|cardigan|casual|unknown|unknown|casual_basic+soft
auto_style_002465,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_86762bf4eb4b,p_86762bf4eb4b_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_86762bf4eb4b_04.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,unknown,unknown,black,solid,style_dress_jumpsuit|midi_dress|casual|unknown|black|classic+romantic
auto_style_002466,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_3a6ca9f22f56,p_3a6ca9f22f56_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_3a6ca9f22f56_06.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,beige,solid,style_top|tank|casual|unknown|beige|casual_basic
auto_style_002467,needs_review,0.66,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_e3e16c8e51cb,p_e3e16c8e51cb_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_e3e16c8e51cb_04.jpg,top,cardigan,casual,casual,casual_basic|soft,unknown,light_layering,unknown,unknown,unknown,solid,style_top|cardigan|casual|unknown|unknown|casual_basic+soft
auto_style_002468,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_6f8d34ff035b,p_6f8d34ff035b_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_6f8d34ff035b_06.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_002469,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_953df44a9009,p_953df44a9009_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_953df44a9009_03.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_002470,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_eedf91627507,p_eedf91627507_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_eedf91627507_09.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_002471,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_0dbb6c717eed,p_0dbb6c717eed_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_0dbb6c717eed_08.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_002472,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_70472ce8e716,p_70472ce8e716_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_70472ce8e716_06.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_002473,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_4e921c081b70,p_4e921c081b70_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_4e921c081b70_04.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_002474,needs_review,0.66,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_454b75dea71e,p_454b75dea71e_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_454b75dea71e_07.jpg,top,hoodie,casual,casual,casual_basic|streetwear,unknown,single_layer,unknown,unknown,unknown,solid,style_top|hoodie|casual|unknown|unknown|casual_basic+streetwear
auto_style_002475,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_1f0e8f84cc99,p_1f0e8f84cc99_19,train,redacted/deepfashion_with_masks_balanced_10_20/p_1f0e8f84cc99_19.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,green,solid,style_top|tank|casual|unknown|green|casual_basic
auto_style_002476,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_e24d34601534,p_e24d34601534_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_e24d34601534_06.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_002477,auto_labeled,0.87,fit_unknown|silhouette_unknown,p_be0b362f44ff,p_be0b362f44ff_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_be0b362f44ff_05.jpg,outerwear,leather_jacket,casual,casual,casual_basic,colorful,light_layering,unknown,unknown,multi,solid,style_outerwear|leather_jacket|casual|unknown|multi|casual_basic
auto_style_002478,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_374c2d079092,p_374c2d079092_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_374c2d079092_04.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_002479,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_3b77ef78ef53,p_3b77ef78ef53_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_3b77ef78ef53_03.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,unknown,unknown,black,solid,style_dress_jumpsuit|midi_dress|casual|unknown|black|classic+romantic
auto_style_002480,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_68eb8d6690c5,p_68eb8d6690c5_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_68eb8d6690c5_08.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_002481,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_7992794e9808,p_7992794e9808_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_7992794e9808_06.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,unknown,unknown,white,solid,style_dress_jumpsuit|midi_dress|casual|unknown|white|classic+romantic
auto_style_002482,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_4f75b64cbe8d,p_4f75b64cbe8d_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_4f75b64cbe8d_02.jpg,top,blouse,casual,casual,classic|minimal,neutral,single_layer,unknown,unknown,black,solid,style_top|blouse|casual|unknown|black|classic+minimal
auto_style_002483,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_aed2477f19f5,p_aed2477f19f5_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_aed2477f19f5_11.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_002484,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_71205e82f181,p_71205e82f181_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_71205e82f181_11.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_002485,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_aa2c5e36193e,p_aa2c5e36193e_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_aa2c5e36193e_05.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,unknown,unknown,multi,solid,style_top|blouse|casual|unknown|multi|classic+minimal
auto_style_002486,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_d079b122ca77,p_d079b122ca77_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_d079b122ca77_04.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_002487,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_97ebce0e2d26,p_97ebce0e2d26_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_97ebce0e2d26_05.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_002488,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_a18e1a8a80fc,p_a18e1a8a80fc_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_a18e1a8a80fc_06.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,colorful,single_layer,unknown,unknown,multi,solid,style_dress_jumpsuit|midi_dress|casual|unknown|multi|classic+romantic
auto_style_002489,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_1f0e8f84cc99,p_1f0e8f84cc99_20,train,redacted/deepfashion_with_masks_balanced_10_20/p_1f0e8f84cc99_20.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_002490,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_c010af0ada5f,p_c010af0ada5f_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_c010af0ada5f_02.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_002491,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_bf039839b525,p_bf039839b525_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_bf039839b525_06.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_002492,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_7ecc5546a1fa,p_7ecc5546a1fa_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_7ecc5546a1fa_08.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,unknown,unknown,white,solid,style_dress_jumpsuit|midi_dress|casual|unknown|white|classic+romantic
auto_style_002493,auto_labeled,0.95,fit_unknown,p_6a9675405ef5,p_6a9675405ef5_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_6a9675405ef5_04.jpg,outerwear,coat,casual,casual,casual_basic,neutral,light_layering,unknown,tailored,black,solid,style_outerwear|coat|casual|unknown|black|casual_basic
auto_style_002494,auto_labeled,0.87,fit_unknown|silhouette_unknown,p_5521ac174644,p_5521ac174644_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_5521ac174644_07.jpg,top,cardigan,casual,casual,casual_basic|soft,neutral,light_layering,unknown,unknown,black,solid,style_top|cardigan|casual|unknown|black|casual_basic+soft
auto_style_002495,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_84fbc9a96964,p_84fbc9a96964_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_84fbc9a96964_06.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_002496,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_313db47e4f92,p_313db47e4f92_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_313db47e4f92_04.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_002497,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_44ca0dc442d7,p_44ca0dc442d7_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_44ca0dc442d7_05.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_002498,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_13c3593e4ac6,p_13c3593e4ac6_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_13c3593e4ac6_05.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,colorful,single_layer,unknown,unknown,multi,solid,style_dress_jumpsuit|midi_dress|casual|unknown|multi|classic+romantic
auto_style_002499,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_8732895e2418,p_8732895e2418_19,train,redacted/deepfashion_with_masks_balanced_10_20/p_8732895e2418_19.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,colorful,single_layer,unknown,unknown,multi,solid,style_dress_jumpsuit|midi_dress|casual|unknown|multi|classic+romantic
auto_style_002500,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_6e6799f782ec,p_6e6799f782ec_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_6e6799f782ec_03.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,white,plaid,style_top|tank|casual|unknown|white|casual_basic
