person_id,image_id,split,redacted_image_uri,primary_family,primary_category,occasion,formality,aesthetic_tags,color_mood,layering,gender_label_source,rights_basis
p_ec78e8714b2b,p_ec78e8714b2b_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_ec78e8714b2b_07.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_deb0d028c976,p_deb0d028c976_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_deb0d028c976_07.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,dataset_label,dataset_license
p_db6675311f62,p_db6675311f62_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_db6675311f62_07.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,dataset_label,dataset_license
p_c2968b96427e,p_c2968b96427e_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_c2968b96427e_10.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_851f369252a3,p_851f369252a3_20,train,redacted/deepfashion_with_masks_balanced_10_20/p_851f369252a3_20.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_db6675311f62,p_db6675311f62_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_db6675311f62_08.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_4c5481921f57,p_4c5481921f57_15,train,redacted/deepfashion_with_masks_balanced_10_20/p_4c5481921f57_15.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_0dbb6c717eed,p_0dbb6c717eed_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_0dbb6c717eed_12.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_80da9190aff9,p_80da9190aff9_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_80da9190aff9_07.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_27f1c7b28e65,p_27f1c7b28e65_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_27f1c7b28e65_04.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_44ca0dc442d7,p_44ca0dc442d7_13,train,redacted/deepfashion_with_masks_balanced_10_20/p_44ca0dc442d7_13.jpg,top,sweater,casual,casual,soft|casual_basic,colorful,single_layer,dataset_label,dataset_license
p_4db8aab9b79e,p_4db8aab9b79e_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_4db8aab9b79e_07.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_8d4ac751ad53,p_8d4ac751ad53_13,val,redacted/deepfashion_with_masks_balanced_10_20/p_8d4ac751ad53_13.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_fb90a1895e0d,p_fb90a1895e0d_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_fb90a1895e0d_10.jpg,outerwear,coat,casual,casual,casual_basic,unknown,light_layering,dataset_label,dataset_license
p_09490dd8af7d,p_09490dd8af7d_07,val,redacted/deepfashion_with_masks_balanced_10_20/p_09490dd8af7d_07.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_ad9e92acdfe5,p_ad9e92acdfe5_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_ad9e92acdfe5_07.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,dataset_label,dataset_license
p_36b821f8f0e9,p_36b821f8f0e9_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_36b821f8f0e9_06.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_039b66845108,p_039b66845108_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_039b66845108_12.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,dataset_label,dataset_license
p_330d9056eed4,p_330d9056eed4_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_330d9056eed4_11.jpg,top,sweater,casual,casual,soft|casual_basic,neutral,single_layer,dataset_label,dataset_license
p_5f182c15e19f,p_5f182c15e19f_06,val,redacted/deepfashion_with_masks_balanced_10_20/p_5f182c15e19f_06.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,dataset_label,dataset_license
p_70472ce8e716,p_70472ce8e716_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_70472ce8e716_09.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_78b56ccbebc4,p_78b56ccbebc4_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_78b56ccbebc4_08.jpg,top,blouse,casual,casual,classic|minimal,neutral,single_layer,dataset_label,dataset_license
p_50d3936aa886,p_50d3936aa886_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_50d3936aa886_10.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,dataset_label,dataset_license
p_17950ec5c9ee,p_17950ec5c9ee_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_17950ec5c9ee_08.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_7ecc5546a1fa,p_7ecc5546a1fa_13,train,redacted/deepfashion_with_masks_balanced_10_20/p_7ecc5546a1fa_13.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,dataset_label,dataset_license
p_78b56ccbebc4,p_78b56ccbebc4_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_78b56ccbebc4_09.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,dataset_label,dataset_license
p_a18e1a8a80fc,p_a18e1a8a80fc_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_a18e1a8a80fc_09.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_5437c4377c7b,p_5437c4377c7b_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_5437c4377c7b_10.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_9fbebd3b1ff8,p_9fbebd3b1ff8_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_9fbebd3b1ff8_10.jpg,bottom,skirt,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_ed5e94f8c2f5,p_ed5e94f8c2f5_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_ed5e94f8c2f5_10.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_5437c4377c7b,p_5437c4377c7b_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_5437c4377c7b_11.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_8288d72d734f,p_8288d72d734f_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_8288d72d734f_08.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_44ca0dc442d7,p_44ca0dc442d7_14,train,redacted/deepfashion_with_masks_balanced_10_20/p_44ca0dc442d7_14.jpg,top,sweater,casual,casual,soft|casual_basic,unknown,single_layer,dataset_label,dataset_license
p_ad0532796df2,p_ad0532796df2_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_ad0532796df2_09.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_ed5e94f8c2f5,p_ed5e94f8c2f5_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_ed5e94f8c2f5_11.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_709f688e4e3d,p_709f688e4e3d_06,test,redacted/deepfashion_with_masks_balanced_10_20/p_709f688e4e3d_06.jpg,top,blouse,casual,casual,classic|minimal,neutral,single_layer,dataset_label,dataset_license
p_cdf69973f14c,p_cdf69973f14c_08,val,redacted/deepfashion_with_masks_balanced_10_20/p_cdf69973f14c_08.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_f87a16d9a0dd,p_f87a16d9a0dd_06,test,redacted/deepfashion_with_masks_balanced_10_20/p_f87a16d9a0dd_06.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,dataset_label,dataset_license
p_62638266216c,p_62638266216c_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_62638266216c_04.jpg,top,blouse,casual,casual,classic|minimal,neutral,single_layer,dataset_label,dataset_license
p_6f8d34ff035b,p_6f8d34ff035b_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_6f8d34ff035b_12.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_b21ae4f2cf05,p_b21ae4f2cf05_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_b21ae4f2cf05_08.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,colorful,single_layer,dataset_label,dataset_license
p_8656ed7ee1df,p_8656ed7ee1df_13,train,redacted/deepfashion_with_masks_balanced_10_20/p_8656ed7ee1df_13.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,dataset_label,dataset_license
p_5e6927ef407b,p_5e6927ef407b_08,test,redacted/deepfashion_with_masks_balanced_10_20/p_5e6927ef407b_08.jpg,top,cardigan,casual,casual,soft|casual_basic,unknown,light_layering,dataset_label,dataset_license
p_a01c9069ba07,p_a01c9069ba07_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_a01c9069ba07_06.jpg,bottom,shorts,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_645e6607f0dc,p_645e6607f0dc_15,train,redacted/deepfashion_with_masks_balanced_10_20/p_645e6607f0dc_15.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_5370d30279c0,p_5370d30279c0_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_5370d30279c0_06.jpg,top,cardigan,casual,casual,soft|casual_basic,colorful,light_layering,dataset_label,dataset_license
p_a79316f2be9a,p_a79316f2be9a_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_a79316f2be9a_06.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,dataset_label,dataset_license
p_9c2184f299b7,p_9c2184f299b7_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_9c2184f299b7_07.jpg,top,blouse,casual,casual,classic|minimal,neutral,single_layer,dataset_label,dataset_license
p_8d375c932ae9,p_8d375c932ae9_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_8d375c932ae9_10.jpg,top,cardigan,casual,casual,soft|casual_basic,colorful,light_layering,dataset_label,dataset_license
p_704cabed88d6,p_704cabed88d6_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_704cabed88d6_09.jpg,top,sweater,casual,casual,soft|casual_basic,neutral,single_layer,dataset_label,dataset_license
p_ed8cbb84b173,p_ed8cbb84b173_13,train,redacted/deepfashion_with_masks_balanced_10_20/p_ed8cbb84b173_13.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_6fad1a4d5131,p_6fad1a4d5131_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_6fad1a4d5131_08.jpg,dress_jumpsuit,romper,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_def286b5b875,p_def286b5b875_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_def286b5b875_06.jpg,dress_jumpsuit,romper,casual,casual,classic|romantic,neutral,single_layer,dataset_label,dataset_license
p_e19e9f4a6c14,p_e19e9f4a6c14_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_e19e9f4a6c14_09.jpg,top,sweater,casual,casual,soft|casual_basic,colorful,single_layer,dataset_label,dataset_license
p_22f032494e1d,p_22f032494e1d_13,val,redacted/deepfashion_with_masks_balanced_10_20/p_22f032494e1d_13.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_74982965cd4b,p_74982965cd4b_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_74982965cd4b_10.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_c57141e25d3e,p_c57141e25d3e_10,val,redacted/deepfashion_with_masks_balanced_10_20/p_c57141e25d3e_10.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_71205e82f181,p_71205e82f181_18,train,redacted/deepfashion_with_masks_balanced_10_20/p_71205e82f181_18.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_db9292e00727,p_db9292e00727_11,test,redacted/deepfashion_with_masks_balanced_10_20/p_db9292e00727_11.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_5048536ac78e,p_5048536ac78e_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_5048536ac78e_05.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_e6d05846ea7c,p_e6d05846ea7c_06,test,redacted/deepfashion_with_masks_balanced_10_20/p_e6d05846ea7c_06.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_fed2fc4a0534,p_fed2fc4a0534_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_fed2fc4a0534_07.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,dataset_label,dataset_license
p_7addef2bbfae,p_7addef2bbfae_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_7addef2bbfae_10.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,dataset_label,dataset_license
p_9c9ae588eefe,p_9c9ae588eefe_07,val,redacted/deepfashion_with_masks_balanced_10_20/p_9c9ae588eefe_07.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,dataset_label,dataset_license
p_b1c36d59d529,p_b1c36d59d529_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_b1c36d59d529_08.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,dataset_label,dataset_license
p_cd235380485b,p_cd235380485b_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_cd235380485b_09.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_44d4ce236cf5,p_44d4ce236cf5_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_44d4ce236cf5_07.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,colorful,single_layer,dataset_label,dataset_license
p_972be3accdf3,p_972be3accdf3_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_972be3accdf3_09.jpg,top,sweater,casual,casual,soft|casual_basic,unknown,single_layer,dataset_label,dataset_license
p_93a0587b72c8,p_93a0587b72c8_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_93a0587b72c8_11.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_5fa4788119a3,p_5fa4788119a3_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_5fa4788119a3_07.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,dataset_label,dataset_license
p_6cd838a9a96e,p_6cd838a9a96e_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_6cd838a9a96e_16.jpg,bottom,skirt,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_d80d88fce581,p_d80d88fce581_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_d80d88fce581_05.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,dataset_label,dataset_license
p_ab3a88ef26ad,p_ab3a88ef26ad_14,train,redacted/deepfashion_with_masks_balanced_10_20/p_ab3a88ef26ad_14.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_29e1e139159b,p_29e1e139159b_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_29e1e139159b_06.jpg,bottom,skirt,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_9978c1992721,p_9978c1992721_14,train,redacted/deepfashion_with_masks_balanced_10_20/p_9978c1992721_14.jpg,top,blouse,casual,casual,classic|minimal,neutral,single_layer,dataset_label,dataset_license
p_93a0587b72c8,p_93a0587b72c8_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_93a0587b72c8_12.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_de44c1e19c6f,p_de44c1e19c6f_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_de44c1e19c6f_10.jpg,top,sweater,casual,casual,soft|casual_basic,colorful,single_layer,dataset_label,dataset_license
p_110f485fbc10,p_110f485fbc10_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_110f485fbc10_10.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_1868fae5f94b,p_1868fae5f94b_08,val,redacted/deepfashion_with_masks_balanced_10_20/p_1868fae5f94b_08.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,dataset_label,dataset_license
p_34c900544e13,p_34c900544e13_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_34c900544e13_05.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,colorful,single_layer,dataset_label,dataset_license
p_3317a5a69b34,p_3317a5a69b34_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_3317a5a69b34_04.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_6fad1a4d5131,p_6fad1a4d5131_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_6fad1a4d5131_09.jpg,dress_jumpsuit,romper,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_729d99ec9511,p_729d99ec9511_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_729d99ec9511_10.jpg,outerwear,coat,casual,casual,casual_basic,unknown,light_layering,dataset_label,dataset_license
p_1d13c11c5b93,p_1d13c11c5b93_12,val,redacted/deepfashion_with_masks_balanced_10_20/p_1d13c11c5b93_12.jpg,top,blouse,casual,casual,classic|minimal,neutral,single_layer,dataset_label,dataset_license
p_6261af5b0e16,p_6261af5b0e16_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_6261af5b0e16_07.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_f5816f8fc9e1,p_f5816f8fc9e1_05,test,redacted/deepfashion_with_masks_balanced_10_20/p_f5816f8fc9e1_05.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_97ebce0e2d26,p_97ebce0e2d26_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_97ebce0e2d26_08.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_0775fb8c816a,p_0775fb8c816a_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_0775fb8c816a_04.jpg,top,hoodie,casual,casual,casual_basic|streetwear,neutral,single_layer,dataset_label,dataset_license
p_c4dec0d9eff4,p_c4dec0d9eff4_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_c4dec0d9eff4_05.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,colorful,single_layer,dataset_label,dataset_license
p_d9cf0d30e4f2,p_d9cf0d30e4f2_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_d9cf0d30e4f2_07.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_db953098a2dd,p_db953098a2dd_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_db953098a2dd_07.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_6cd838a9a96e,p_6cd838a9a96e_17,train,redacted/deepfashion_with_masks_balanced_10_20/p_6cd838a9a96e_17.jpg,bottom,skirt,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_d513a228f240,p_d513a228f240_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_d513a228f240_08.jpg,top,sweater,casual,casual,soft|casual_basic,unknown,single_layer,dataset_label,dataset_license
p_3bfa6ed08346,p_3bfa6ed08346_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_3bfa6ed08346_11.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_00cbc89fb4b1,p_00cbc89fb4b1_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_00cbc89fb4b1_07.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_0556fbe5d33c,p_0556fbe5d33c_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_0556fbe5d33c_16.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_ddc0fde5ecc9,p_ddc0fde5ecc9_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_ddc0fde5ecc9_09.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,dataset_label,dataset_license
p_56dbaf9a349c,p_56dbaf9a349c_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_56dbaf9a349c_11.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_ec5f6df7d06f,p_ec5f6df7d06f_14,train,redacted/deepfashion_with_masks_balanced_10_20/p_ec5f6df7d06f_14.jpg,top,sweater,casual,casual,soft|casual_basic,unknown,single_layer,dataset_label,dataset_license
p_bf72c7a86431,p_bf72c7a86431_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_bf72c7a86431_04.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,colorful,single_layer,dataset_label,dataset_license
p_19a811f9b79f,p_19a811f9b79f_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_19a811f9b79f_07.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,dataset_label,dataset_license
p_fc9e7a528b4c,p_fc9e7a528b4c_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_fc9e7a528b4c_08.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_eedf91627507,p_eedf91627507_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_eedf91627507_11.jpg,top,sweater,casual,casual,soft|casual_basic,colorful,single_layer,dataset_label,dataset_license
p_f7206ca37c8b,p_f7206ca37c8b_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_f7206ca37c8b_16.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_bf039839b525,p_bf039839b525_14,train,redacted/deepfashion_with_masks_balanced_10_20/p_bf039839b525_14.jpg,top,sweater,casual,casual,soft|casual_basic,unknown,single_layer,dataset_label,dataset_license
p_61ddb69ad0f2,p_61ddb69ad0f2_10,test,redacted/deepfashion_with_masks_balanced_10_20/p_61ddb69ad0f2_10.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_149444f6a07a,p_149444f6a07a_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_149444f6a07a_10.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,dataset_label,dataset_license
p_19b25eb45a70,p_19b25eb45a70_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_19b25eb45a70_10.jpg,dress_jumpsuit,romper,casual,casual,classic|romantic,neutral,single_layer,dataset_label,dataset_license
p_b2fd9fe79203,p_b2fd9fe79203_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_b2fd9fe79203_07.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,dataset_label,dataset_license
p_6fad1a4d5131,p_6fad1a4d5131_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_6fad1a4d5131_10.jpg,dress_jumpsuit,romper,casual,casual,classic|romantic,neutral,single_layer,dataset_label,dataset_license
p_49704b9968e0,p_49704b9968e0_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_49704b9968e0_06.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_704cabed88d6,p_704cabed88d6_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_704cabed88d6_10.jpg,top,sweater,casual,casual,soft|casual_basic,neutral,single_layer,dataset_label,dataset_license
p_ad0d2c104e0b,p_ad0d2c104e0b_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_ad0d2c104e0b_12.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_53fb4a70a8a1,p_53fb4a70a8a1_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_53fb4a70a8a1_08.jpg,top,sweater,casual,casual,soft|casual_basic,neutral,single_layer,dataset_label,dataset_license
p_6de0b1e91536,p_6de0b1e91536_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_6de0b1e91536_09.jpg,top,blouse,casual,casual,classic|minimal,neutral,single_layer,dataset_label,dataset_license
p_97ebce0e2d26,p_97ebce0e2d26_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_97ebce0e2d26_09.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_f3a4bed3001a,p_f3a4bed3001a_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_f3a4bed3001a_08.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_6b4c8471c512,p_6b4c8471c512_16,val,redacted/deepfashion_with_masks_balanced_10_20/p_6b4c8471c512_16.jpg,top,cardigan,casual,casual,soft|casual_basic,neutral,light_layering,dataset_label,dataset_license
p_f8ca41b0979d,p_f8ca41b0979d_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_f8ca41b0979d_05.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_01e1c63d996e,p_01e1c63d996e_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_01e1c63d996e_08.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_073f4a0643d6,p_073f4a0643d6_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_073f4a0643d6_04.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,dataset_label,dataset_license
p_8b1114f65903,p_8b1114f65903_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_8b1114f65903_05.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_5f182c15e19f,p_5f182c15e19f_07,val,redacted/deepfashion_with_masks_balanced_10_20/p_5f182c15e19f_07.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,dataset_label,dataset_license
p_8250612d3097,p_8250612d3097_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_8250612d3097_08.jpg,top,sweater,casual,casual,soft|casual_basic,colorful,single_layer,dataset_label,dataset_license
p_b901348ddfbd,p_b901348ddfbd_12,val,redacted/deepfashion_with_masks_balanced_10_20/p_b901348ddfbd_12.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,dataset_label,dataset_license
p_4fbaf103a600,p_4fbaf103a600_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_4fbaf103a600_06.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,dataset_label,dataset_license
p_0763ae023870,p_0763ae023870_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_0763ae023870_06.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,dataset_label,dataset_license
p_deb0d028c976,p_deb0d028c976_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_deb0d028c976_08.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
p_3c08aacbff96,p_3c08aacbff96_14,train,redacted/deepfashion_with_masks_balanced_10_20/p_3c08aacbff96_14.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,dataset_label,dataset_license
